source,source_query,source_rank,openalex_id,doi,title,abstract,publication_year,publication_date,document_type,journal,publisher,authors,cited_by_count,landing_page_url,pdf_url,is_oa,metadata_sources,query_hits,best_source_rank,screen_status,screen_score,abstract_available,frontier_2024_2026,review_title_flag,perovskite_hits,pv_hits,stability_hits,curve_evidence_hits,nonmonotonic_recovery_hits,nonmonotonic_recovery_flag
Crossref,cr_operational_stability,178,,10.1002/bkcs.70164,Enantiomeric engineering of chiral perovskite interface for enhanced operational durability of perovskite solar cells,"Abstract Perovskite solar cells (PSCs) with an n‐i‐p structure have achieved remarkable power conversion efficiencies over the past decade; however, their long‐term stability remains a key challenge for real‐world deployment. In particular, the hole‐transporting layer (HTL)/perovskite interface plays a critical role in governing device performance and durability, as it directly impacts charge extraction and influences both chemical and mechanical stability under stress. Here, we present an enantiomeric‐engineering strategy to address the stability issue at the HTL/perovskite interface based on low‐dimensional, Br‐rich, chiral perovskites. We show that the R ‐ and S ‐enantiomers, when integrated into a heterochiral perovskite, form a densely packed benzene‐ring configuration that provides superior resistance to environmental degradation and device operational stress compared with the single‐enantiomer counterpart. Moreover, the low‐D Br‐based chiral perovskites prefer to bind to the defect sites at the grain boundaries of the perovskite absorber, thus reducing the number of active centers that can initiate degradation, especially under moisture, light, and heat. The champion power conversion efficiency (PCE) reaches 25.79% for heterochiral perovskite interfaces, compared to 25.51% for homochiral and 24.92% for pristine counterparts. Moreover, PSCs with heterochiral perovskite interfaces demonstrate an extended operational stability lifetime with a T 95 over 600 h under maximum‐power point tracking (MPPT), surpassing T 95 (310 h) of homochiral and T 95 (195 h) of pristine controls. This work highlights the potential of using enantiomeric chiral perovskite design to tailor interfacial structure and stability, contributing to the development of durable and efficient perovskite solar cells.",2026,2026-05,journal-article,Bulletin of the Korean Chemical Society,Wiley,Wenjian Yu; Shuaihua Lu; Changyu Yang; Tianwei Duan; Xiao Cheng Zeng; Yuanyuan Zhou,0,https://doi.org/10.1002/bkcs.70164,,,Crossref,cr_operational_stability,178,A_curve_likely_original,20,True,True,False,\bperovskit;\bpsc(?:s)?\b,solar cell;power conversion efficien;\bpce\b,stabilit;degrad;lifetime;durab;operational,"maximum power point|\bmpp(?:t)?\b;tracking;\b\d[\d,\.]*\s*h\b;operational stabilit",,False
OpenAlex,oa_operational_stability,119,https://openalex.org/W4408124065,10.1002/adma.202500708,Minimizing Buried Interface Energy Losses with Post‐Assembled Chelating Molecular Bridges for High‐Performance and Stable Inverted Perovskite Solar Cells,"Self-assembled monolayers (SAMs) as hole-collecting materials have made remarkable progress in inverted perovskite solar cells (PSCs). However, the incomplete coverage of SAMs and the non-intimate interface contact between perovskite/SAMs usually cause inferior interface characteristics and significant energy losses at the heterojunction interface. Herein, a post-assembled chelating molecular bridge strategy using 5-(9H-carbazol-9-yl)isophthalicacid (CB-PA) is developed to modify the perovskite/SAMs buried interface. It is found that CB-PA can be chemically coupled with MeO-2PACz through π-π stacking between carbazole groups, and chelate with perovskite by forming double C═O···Pb bonds, thus constructing a bridge-connected interface to promote carrier extraction. Simultaneously, the post-assembled CB-PA can fill the voids of MeO-2PACz to form dense hybrid SAMs, resulting in uniform surface potential and improved interface contact. Moreover, CB-PA treatment also tends to induce the oriented crystallization of perovskite films, passivate interface defects, and release lattice stress at the buried interface. Consequently, the CB-PA-based inverted PSCs achieve a champion efficiency of 25.27% with superior operational stability, retaining ≈94% of their initial efficiency after maximum power point (MPP) tracking (65 °C) for 1000 h with ISOS-L-2I protocol. This work provides an innovative strategy to address the buried interface challenges for high-performance inverted PSCs.",2025,2025-03-03,article,Advanced Materials,,Bo Yu; Kai Wang; Yapeng Sun; Huangzhong Yu,143,https://doi.org/10.1002/adma.202500708,,False,OpenAlex,oa_mppt;oa_operational_stability,56,A_curve_likely_original,20,True,True,False,\bperovskit;\bpsc(?:s)?\b,solar cell,stabilit;operational,"maximum power point|\bmpp(?:t)?\b;tracking;\b\d[\d,\.]*\s*h\b;operational stabilit;ISOS[- ]L",,False
OpenAlex,oa_mppt,92,https://openalex.org/W4410516152,10.1002/anie.202505876,Homogenized Self‐Assembled Molecules for Inverted Perovskite Solar Cells,"Inverted perovskite solar cells (PSCs) have rapidly improved, driven by advancements in self-assembled molecules (SAMs). However, achieving homogeneous SAM coverage on substrates remains challenging, directly impacting device performance and stability. Here, we present (4-(pyren-1-yl)phenyl)phosphonic acid (PhPAPy), a SAM with a rigid aromatic ring structure. Ab initio molecular dynamics (AIMD) simulations reveal that this rigidity limits rotational freedom, promoting a near-vertical molecular orientation on the substrate. Additionally, π-π interactions between the planar pyrene rings enhance molecular packing, forming a homogeneous and dense SAM layer. As a result, the uniform PhPAPy effectively minimizes perovskite-substrate direct contact, enhances the interfacial properties, reduces buried interface defects, and improves both efficiency and stability. With PhPAPy SAM, the assembled inverted PSCs achieve a certified reverse-scanning power conversion efficiency (PCE) of 26.74% and a certified stabilized power output (SPO) efficiency of 26.12% (from National Institute of Metrology in China). These devices retain 95% of their initial efficiency after 2000 h of maximum power point tracking (MPPT) under continuous AM 1.5G illumination at 65 °C and ambient humidity (ISOS-L-2).",2025,2025-05-20,article,Angewandte Chemie International Edition,Wiley,Feng Yu; Yu Wang; Hao Yang; Saisai Li; Jiefeng Luo; Han Xue; Thamraa Alshahrani; Bo Mai; Di Wang; Zijin Ding; Wenda Sun; Changjiu Sun; Quanlin Chen; Keyu Wei; Yanxing Feng; Lutong Song; Xiyan Li; Xiaoye Wang; Wen‐Di Li; Qinyou An; Yuanzhi Jiang; Mingjian Yuan,55,https://doi.org/10.1002/anie.202505876,,False,OpenAlex,oa_mppt,92,A_curve_likely_original,20,True,True,False,\bperovskit;\bpsc(?:s)?\b,solar cell;power conversion efficien;\bpce\b,stabilit,"maximum power point|\bmpp(?:t)?\b;tracking;\b\d[\d,\.]*\s*h\b;stabilized power output;ISOS[- ]L",,False
OpenAlex,oa_mppt,127,https://openalex.org/W4407350303,10.1007/s40820-024-01631-x,Top-Down Dual-Interface Carrier Management for Highly Efficient and Stable Perovskite/Silicon Tandem Solar Cells,"Abstract Despite significant advancements in the power conversion efficiency (PCE) of perovskite/silicon tandem solar cells, improving carrier management in top cells remains challenging due to the defective dual interfaces of wide-bandgap perovskite, particularly on textured silicon surfaces. Herein, a series of halide ions (Cl−, Br−, I−) substituted piperazinium salts are designed and synthesized as post-treatment modifiers for perovskite surfaces. Notably, piperazinium chloride induces an asymmetric bidirectional ions distribution from the top to the bottom surface, with large piperazinium cations concentrating at the perovskite surface and small chloride anions migrating downward to accumulate at the buried interface. This results in effective dual-interface defect passivation and energy band modulation, enabling wide-bandgap (1.68 eV) perovskite solar cells to achieve a PCE of 22.3% and a record product of open-circuit voltage × fill factor (84.4% relative to the Shockley–Queisser limit). Furthermore, the device retains 91.3% of its initial efficiency after 1200 h of maximum power point tracking without encapsulation. When integrated with double-textured silicon heterojunction solar cells, a remarkable PCE of 31.5% is achieved for a 1.04 cm2 monolithic perovskite/silicon tandem solar cell, exhibiting excellent long-term operational stability (T 80 = 755 h) without encapsulation in ambient air. This work provides a convenient strategy on dual-interface engineering for making high-efficiency and stable perovskite platforms.",2025,2025-02-11,article,Nano-Micro Letters,Springer Science+Business Media,Xin Li; Zhiqin Ying; Shuo Li; Lei Chen; Meili Zhang; Linhui Liu; Xuchao Guo; Jun Wu; Yihan Sun; Chuanxiao Xiao; Yuheng Zeng; Jian Wu; Xi Yang; Jichun Ye,49,https://doi.org/10.1007/s40820-024-01631-x,https://link.springer.com/content/pdf/10.1007/s40820-024-01631-x.pdf,True,OpenAlex,oa_mppt,127,A_curve_likely_original,20,True,True,False,\bperovskit,solar cell;power conversion efficien;\bpce\b,stabilit;operational,"maximum power point|\bmpp(?:t)?\b;tracking;\b\d[\d,\.]*\s*h\b;operational stabilit",,False
OpenAlex,oa_mppt,197,https://openalex.org/W4411971172,10.1002/aenm.202502696,Operationally Stable Perovskite/Silicon Tandem Solar Cells via Suppression of Lead Iodide‐Mediated Phase Segregation in Wide‐Bandgap Perovskites,"Abstract Phase segregation in wide‐bandgap mixed‐halide perovskites remains a critical bottleneck for the operational stability of solar cells, including tandem architectures. While lead iodide (PbI 2 ) segregation at grain boundaries during crystallization is now recognized as a key driver of this degradation, strategies to suppress its formation at the source remain underexplored. Here, this challenge is addressed by modulating perovskite crystallization through in situ crosslinking additive engineering. The formation of crosslinked polymer networks immobilized Pb‐related frameworks to promote a more complete perovskite phase transformation with PbI 2 suppression. These networks are uniformly distributed throughout the perovskite grain boundaries, concurrently passivate defects and inhibit ion migration, thereby phase segregation in perovskites. This approach enables 1.68‐eV perovskite solar cells to achieve a power conversion efficiency of 23.03% with enhanced operational stability, retaining more than 90% of initial performance after 1100 h under maximum power point tracking. Integrated perovskite/silicon tandem cells deliver a certified efficiency of 32.57% (certified 32.41%) in 1‐cm 2 area with 90% retention after 1400 h of illumination testing at an elevated temperature of 45 °C.",2025,2025-07-02,article,Advanced Energy Materials,Wiley,Jiyao Wei; Daoyong Zhang; Ruilin Li; Haimeng Xin; Degong Ding; Xiaohua Xu; Su Zhou; Pengjie Hang; Deren Yang; Xuegong Yu,29,https://doi.org/10.1002/aenm.202502696,,False,OpenAlex,oa_mppt,197,A_curve_likely_original,20,True,True,False,\bperovskit,solar cell;power conversion efficien,stabilit;degrad;operational;retention,"maximum power point|\bmpp(?:t)?\b;tracking;\b\d[\d,\.]*\s*h\b;operational stabilit",,False
OpenAlex,oa_operational_stability,50,https://openalex.org/W4414372265,10.1021/jacs.5c13264,Perovskite/CIGS Tandem Solar Cells with over 1000 h Operational Stability through Interconnection Stress Relief,"Perovskite/CIGS thin-film tandem solar cells offer a promising solution for lightweight and cost-effective photovoltaic technologies. However, their practical deployment is hindered by unsatisfied long-term operational stability. In this study, we identify perovskite films deposited on smoothed CIGS substrates exhibit tensile stress, which weakens bonding interactions, induces chemical structural instability, lowers defect formation energy and ion migration activation energy, impeding long-term operation of tandem devices under photothermal stress. Rough CIGS substrates featured with corrugated surface morphology effectively alleviating harmful tensile stresses. As a result, photothermal tolerance and optoelectronic properties are enhanced in corresponding perovskite films. The monolithic perovskite/CIGS tandem devices achieve a certified stabilized efficiency exceeding 28%, along with a notably extended T 80 lifetime of 1123 h under maximum power point tracking with full-spectrum AM 1.5G illumination. Additionally, these devices demonstrate enhanced operational stability at an elevated temperature of 60 °C and under thermal cycling tests (from room temperature to 65 °C) in a N 2 -filled glovebox. This work underscores the essential role of interconnection contact engineering in enhancing the long-term stability of perovskite-based devices.",2025,2025-09-20,article,Journal of the American Chemical Society,American Chemical Society,Fengtao Pei; Shuping Lin; Jiahong Tang; Xingye Huang; Yu Han; Qi Sun; Shiju Lin; Hao Wang; Zhongyang Zhang; Xinmeng Zhuang; Kailin Li; Cheng Zhu; Yihua Chen; Tinglu Song; Teng Cheng; Yuanyuan Cui; Ying Zhang; Huiqing Hou; Wentao Zhou; Yuze Lin; Boyan Li; Shaoxin Hong; Huanping Zhou; Xueyun Wang; Yuanyuan Zhou; Dalong Zhong; Qi Chen; Yan Jiang,24,https://doi.org/10.1021/jacs.5c13264,,False,OpenAlex,oa_operational_stability,50,A_curve_likely_original,20,True,True,False,\bperovskit,solar cell;photovoltaic,stabilit;lifetime;operational,"maximum power point|\bmpp(?:t)?\b;tracking;\b\d[\d,\.]*\s*h\b;operational stabilit",,False
OpenAlex,oa_operational_stability,22,https://openalex.org/W4410933538,10.1002/solr.202500162,The Roles of Ion Migration on Perovskite Solar Cell Operational Stability at Various Illumination Intensities,"Monitoring the stability of perovskite solar cells (PSCs) under operational conditions is crucial for their development. This study integrates maximum power point (MPP) tracking with quasi in‐situ electrochemical impedance spectroscopy at successive intervals to elucidate the temporal evolution of degradation mechanisms in PSCs. The gradual losses in photocurrent, photovoltage, and fill factor during MPP tracking were attributed to alterations in recombination processes, kinetic constants, shunt pathways, and series resistances, each manifesting at distinct phases of the PSC stability assessment. Notably, these variations correlated with a progressive increase in ionic density and mobility within the perovskite layer, as evidenced by a shift in the low‐frequency ionic response and a 0.13 eV reduction in ionic activation energy. This apparent enhancement in ionic conductivity was more pronounced under illuminance levels below 1000Lx, predominantly affecting shunt resistance and leading to significant implications for indoor photovoltaic performance. The reported methodology offers a straightforward, non‐destructive, and effective means to augment conventional PSC stability analyses across various lighting conditions.",2025,2025-06-01,article,Solar RRL,Wiley,Kenedy Tabah Tanko; Sonia R. Raga; Naji Vahedigharehchopogh; Fanny Baumann; Masoud Karimipour; Ramsés Miranda‐Gamboa; Mónica Lira‐Cantú,6,https://doi.org/10.1002/solr.202500162,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/solr.202500162,True,Crossref;OpenAlex,cr_nonmonotonic;cr_operational_stability;cr_pce_hours;oa_operational_stability,1,A_curve_likely_original,20,True,True,False,\bperovskit;\bpsc(?:s)?\b,solar cell;photovoltaic,stabilit;degrad;operational,maximum power point|\bmpp(?:t)?\b;tracking;time[- ]dependent|temporal evolution|over time;operational stabilit,,False
Crossref,cr_operational_stability,83,,10.1002/anie.202509065,Improving Charge Extraction and Operational Stability in Inverted Perovskite Solar Cells with Conjugated Block Copolymers,"Abstract A defect‐passivated, electronically benign interface is essential for high‐performance, stable perovskite solar cells (PSCs). Most conventional surface passivation strategies frequently introduce electrically resistive interlayers that compromise charge transport/extraction between the perovskite and charge‐transport layers. We resolve this challenge through the rational implementation of all‐conjugated block copolymers (CBCPs). The CBCPs demonstrate dual‐functional capabilities of offering charge transport channels while facile integrating multiple defect‐passivating moieties, thereby enabling efficient charge carrier transport and defect passivation. This dual‐functional synergy yielded a power conversion efficiency (PCE) of 26.11% in our best device. The target PSCs maintained >90% of their initial PCEs after maximum power point tracking for >1400 hours at 65 °C. This approach offers a promising strategy for interface engineering that improves both charge extraction and defect reduction using conjugated block copolymers.",2025,2025-09-26,journal-article,Angewandte Chemie International Edition,Wiley,Lei Yang; Chenglin Yang; Wenjuan Wei; Jiali Weng; Jikai Lv; Mingyan Zhan; Yanan Wei; Zheng Tang; Xiaopeng Zheng; Hui Huang,4,https://doi.org/10.1002/anie.202509065,,,Crossref,cr_operational_stability,83,A_curve_likely_original,20,True,True,False,\bperovskit;\bpsc(?:s)?\b,solar cell;power conversion efficien;\bpce\b,stabilit;operational,maximum power point|\bmpp(?:t)?\b;tracking;\bhours?\b|\bhrs?\b;operational stabilit,,False
Crossref,cr_operational_stability,55,,10.1002/ange.202509065,Improving Charge Extraction and Operational Stability in Inverted Perovskite Solar Cells with Conjugated Block Copolymers,"Abstract A defect‐passivated, electronically benign interface is essential for high‐performance, stable perovskite solar cells (PSCs). Most conventional surface passivation strategies frequently introduce electrically resistive interlayers that compromise charge transport/extraction between the perovskite and charge‐transport layers. We resolve this challenge through the rational implementation of all‐conjugated block copolymers (CBCPs). The CBCPs demonstrate dual‐functional capabilities of offering charge transport channels while facile integrating multiple defect‐passivating moieties, thereby enabling efficient charge carrier transport and defect passivation. This dual‐functional synergy yielded a power conversion efficiency (PCE) of 26.11% in our best device. The target PSCs maintained >90% of their initial PCEs after maximum power point tracking for >1400 hours at 65 °C. This approach offers a promising strategy for interface engineering that improves both charge extraction and defect reduction using conjugated block copolymers.",2025,2025-09-26,journal-article,Angewandte Chemie,Wiley,Lei Yang; Chenglin Yang; Wenjuan Wei; Jiali Weng; Jikai Lv; Mingyan Zhan; Yanan Wei; Zheng Tang; Xiaopeng Zheng; Hui Huang,1,https://doi.org/10.1002/ange.202509065,,,Crossref,cr_operational_stability,55,A_curve_likely_original,20,True,True,False,\bperovskit;\bpsc(?:s)?\b,solar cell;power conversion efficien;\bpce\b,stabilit;operational,maximum power point|\bmpp(?:t)?\b;tracking;\bhours?\b|\bhrs?\b;operational stabilit,,False
OpenAlex,oa_operational_stability,129,https://openalex.org/W4393194497,10.1002/adma.202313860,Suppressing Ion Migration by Synergistic Engineering of Anion and Cation toward High‐Performance Inverted Perovskite Solar Cells and Modules,"Abstract Ion migration‐induced intrinsic instability and large‐area fabrication pose a tough challenge for the commercial deployment of perovskite photovoltaics. Herein, an interface heterojunction and metal electrode stabilization strategy is developed by suppressing ion migration via managing lead‐based imperfections. After screening a series of cations and nonhalide anions, the ideal organic salt molecule dimethylammonium trifluoroacetate (DMATFA) consisting of dimethylammonium (DMA+) cation and trifluoroacetate (TFA−) anion is selected to manipulate the surface of perovskite films. DMA+ enables the conversion of active excess and/or unreacted PbI2 into stable new phase DMAPbI3, inhibiting photodecomposition of PbI2 and ion migration. Meanwhile, TFA− can suppress iodide ion migration through passivating undercoordinated Pb2+ and/or iodide vacancies. DMA+ and TFA− synergistically stabilize the heterojunction interface and silver electrode. The DMATFA‐treated inverted perovskite solar cells and modules achieve a maximum efficiency of 25.03% (certified 24.65%, 0.1 cm2) and 20.58% (63.74 cm2), respectively, which is the record efficiency ever reported for the devices based on vacuum flash evaporation technology. The DMATFA modification results in outstanding operational stability, as evidenced by maintaining 91% of its original efficiency after 1520 h of maximum power point continuous tracking.",2024,2024-03-26,article,Advanced Materials,,Zuolin Zhang; Mengjia Li; Ru Li; Xinmeng Zhuang; Chenglin Wang; Xueni Shang; Dongmei He; Jiangzhao Chen; Cong Chen,114,https://doi.org/10.1002/adma.202313860,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/adma.202313860,True,OpenAlex,oa_mppt;oa_operational_stability,53,A_curve_likely_original,20,True,True,False,\bperovskit,solar cell;photovoltaic,stabilit;ageing|aging;operational,"maximum power point|\bmpp(?:t)?\b;tracking;\b\d[\d,\.]*\s*h\b;operational stabilit",,False
OpenAlex,oa_operational_stability,183,https://openalex.org/W4401957932,10.1002/anie.202412601,Enhancing Hole Transport Uniformity for Efficient Inverted Perovskite Solar Cells through Optimizing Buried Interface Contacts and Suppressing Interface Recombination,"Abstract [4‐(3,6‐dimethyl‐9H‐carbazol‐9yl)butyl]phosphonic acid (Me‐4PACz) self‐assembly material has been recognized as a highly effective approach for mitigating nickel oxide (NiO x ) surface‐related challenges in inverted perovskite solar cells (IPSCs). However, its uneven film generation and failure to effectively passivate the buried interface defects limit the device‘s performance improvement potential. Herein, p‐xylylenediphosphonic acid (p‐XPA) containing bilateral phosphate groups (−PO 3 H 2 ) is introduced as an interface layer between the NiO x /Me‐4PACz and the perovskite layer. P‐XPA can flatten the surface of hole transport layer and optimize interface contact. Meanwhile, p‐XPA achieves better energy level alignment and promotes interfacial hole transport. In addition, the bilateral −PO 3 H 2 of p‐XPA can chelate with Pb 2+ and form hydrogen bond with FA + (formamidinium cation), thereby suppressing buried interface non‐radiative recombination loss. Consequently, the IPSC with p‐XPA buried interface modification achieves champion power conversion efficiency of 25.87 % (certified at 25.45 %) at laboratory scale (0.0448 cm 2 ). The encapsulated target device exhibits better operational stability. Even after 1100 hours of maximum power point tracking at 50 °C, its efficiency remains at an impressive 82.7 % of the initial efficiency. Molecules featuring bilateral passivation groups optimize interfacial contact and inhibit interfacial recombination, providing an effective approach to enhancing the stability and efficiency of devices.",2024,2024-08-28,article,Angewandte Chemie International Edition,Wiley,Xilai He; Hui Chen; Jiabao Yang; Tong Wang; Xingyu Pu; Guangpeng Feng; Shiyao Jia; Yijun Bai; Zihao Zhou; Qi Cao; Xuanhua Li,100,https://doi.org/10.1002/anie.202412601,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/anie.202412601,True,OpenAlex,oa_mppt;oa_operational_stability,80,A_curve_likely_original,20,True,True,False,\bperovskit,solar cell;power conversion efficien,stabilit;operational,"maximum power point|\bmpp(?:t)?\b;tracking;\bhours?\b|\bhrs?\b;\b\d[\d,\.]*\s*h\b;operational stabilit",,False
OpenAlex,oa_operational_stability,199,https://openalex.org/W4403778109,10.1002/adma.202411721,Iodide Management and Oriented Crystallization Modulation for High‐Performance All‐Air Processed Perovskite Solar Cells,"Abstract Halide‐related defects at the buried interface not only cause nonradiative recombination, but also seriously impair the long‐term stability of perovskite solar cells (PSCs). Herein, a bottom‐up, all‐in‐one modification strategy is proposed by introducing a multisite antioxidant ergothioneine (EGT) at the buried interface to manage iodide ions and manipulate crystallization dynamics. The findings demonstrate that EGT not only passivates uncoordinated Sn 4+ /Pb 2+ defects, but also firmly anchors iodide ions and inhibits their oxidation to I 2 . Additionally, the modification by EGT enhances the oriented crystallization of perovskite, improves the carrier dynamics, and releases residual stresses. Consequently, the optimized all‐air processed device (Rb 0.02 (FA 0.95 Cs 0.05 ) 0.98 PbI 2.91 Br 0.03 Cl 0.06 ) achieves a remarkable power conversion efficiency (PCE) of 25.13%, which is among the highest values reported for devices fabricated in air, along with ultrahigh open‐circuit voltage ( V OC ) of 1.191 V and fill factor (FF) of 84.9%. The optimized device without encapsulation exhibits strong humidity, thermal, and operational stability under ISOS protocol. Specifically, the initial efficiency of the device is retained at 90.12% after 1512 h of thermal ageing at 65 °C and 90.14% after 930 h of continuous maximum power point tracking (MPPT) under simulated AM1.5 illumination.",2024,2024-10-24,article,Advanced Materials,,Haichao Yang; Zhiyuan Xu; Huaxin Wang; Saif M. H. Qaid; Omar F. Mohammed; Zhigang Zang,78,https://doi.org/10.1002/adma.202411721,,False,OpenAlex,oa_mppt;oa_operational_stability,90,A_curve_likely_original,20,True,True,False,\bperovskit;\bpsc(?:s)?\b,solar cell;power conversion efficien;\bpce\b,stabilit;ageing|aging;operational,"maximum power point|\bmpp(?:t)?\b;tracking;\b\d[\d,\.]*\s*h\b;operational stabilit",,False
